brand_name,os,screen_size,4g,5g,main_camera_mp,selfie_camera_mp,int_memory,ram,battery,weight,release_year,days_used,new_price,used_price
Microsoft,Windows,10.16,no,no,2.0,0.3,32.0,4.0,1560.0,134.1,2015,708,68.61,27.6
Microsoft,Windows,12.7,no,no,5.0,5.0,32.0,4.0,1905.0,146.0,2014,683,79.92,31.94
Microsoft,Windows,12.7,no,no,5.0,5.0,32.0,4.0,1905.0,146.0,2014,1089,80.01,23.92
Microsoft,Windows,26.35,no,no,5.0,3.5,32.0,4.0,,675.9,2013,931,331.21,99.49
Motorola,Android,15.56,yes,no,13.0,12.0,64.0,4.0,3000.0,176.0,2019,390,298.17,195.17
Motorola,Android,15.56,yes,no,13.0,8.0,64.0,4.0,3000.0,172.0,2019,368,250.23,162.56
Motorola,Android,15.56,yes,no,12.0,8.0,64.0,4.0,5000.0,193.0,2019,280,209.88,144.01
Motorola,Android,13.81,yes,no,13.0,8.0,32.0,4.0,3000.0,149.0,2019,496,150.0,75.09
Motorola,Android,14.13,yes,no,12.0,8.0,64.0,4.0,3000.0,162.0,2018,447,219.12,109.47
Motorola,Android,15.56,yes,no,12.0,12.0,64.0,4.0,5000.0,205.0,2018,373,268.7,175.59
Motorola,Android,15.4,yes,no,12.0,8.0,128.0,4.0,3000.0,156.0,2018,706,399.54,159.68
Motorola,Android,26.04,yes,no,8.0,5.0,16.0,4.0,3100.0,168.5,2018,660,109.76,43.9
Motorola,Android,13.02,yes,no,8.0,5.0,16.0,4.0,2800.0,150.0,2018,598,81.48,40.74
Motorola,Android,15.24,yes,no,12.0,5.0,32.0,4.0,5000.0,196.6,2018,634,160.11,64.16
Motorola,Android,13.81,yes,no,13.0,5.0,16.0,4.0,4000.0,174.0,2018,426,150.0,74.82
Motorola,Android,13.81,yes,no,13.0,5.0,32.0,4.0,4000.0,175.0,2018,533,150.7,75.37
Motorola,Android,15.56,yes,no,12.0,12.0,64.0,4.0,3000.0,170.0,2018,438,318.39,159.18
Motorola,Android,14.13,yes,no,12.0,8.0,64.0,4.0,3200.0,167.0,2018,567,260.72,130.36
Motorola,Android,13.81,yes,no,12.0,8.0,64.0,4.0,3000.0,167.0,2018,561,180.92,90.37
Motorola,Android,13.02,yes,no,12.0,16.0,64.0,4.0,3000.0,163.0,2017,564,200.91,100.32
Motorola,Android,13.49,yes,no,13.0,8.0,64.0,4.0,3000.0,168.0,2017,821,159.67,47.85
Motorola,Android,13.02,yes,no,16.0,5.0,32.0,4.0,3000.0,157.0,2017,573,148.76,74.36
Motorola,Android,13.49,yes,no,12.0,5.0,64.0,4.0,2730.0,143.0,2017,558,319.02,159.66
Motorola,Android,13.49,yes,no,13.0,5.0,16.0,4.0,5000.0,198.0,2017,874,110.25,33.09
Motorola,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2800.0,151.0,2017,666,150.54,60.22
Motorola,Android,13.49,yes,no,12.0,5.0,64.0,4.0,3000.0,145.0,2017,842,231.28,69.45
Motorola,Android,12.7,yes,no,8.0,2.0,16.0,4.0,4000.0,162.0,2017,746,121.52,48.45
Motorola,Android,12.7,yes,no,5.0,2.0,32.0,4.0,2350.0,154.0,2017,803,100.87,30.33
Motorola,Android,13.02,yes,no,12.0,5.0,32.0,4.0,3000.0,155.0,2017,873,240.03,72.1
Motorola,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2800.0,145.0,2017,578,150.26,75.22
Motorola,Android,13.49,yes,no,16.0,8.0,64.0,4.0,3050.0,163.0,2016,554,189.76,94.85
Motorola,Android,12.7,yes,no,8.0,5.0,16.0,4.0,3500.0,153.5,2016,917,131.05,39.19
Motorola,Android,13.49,yes,no,16.0,5.0,32.0,4.0,3510.0,165.0,2016,904,220.59,66.08
Motorola,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2800.0,140.6,2016,659,100.22,40.11
Motorola,Android,13.49,yes,no,21.0,5.0,32.0,4.0,3500.0,163.0,2016,1041,268.74,80.68
Motorola,Android,13.49,yes,no,13.0,5.0,32.0,4.0,2600.0,136.0,2016,694,221.05,88.55
Motorola,Android,13.49,yes,no,16.0,5.0,64.0,4.0,3000.0,155.0,2016,827,158.47,47.69
Motorola,Android,13.49,yes,no,13.0,5.0,16.0,4.0,3000.0,155.0,2016,667,131.23,52.58
Motorola,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2800.0,137.0,2016,563,130.98,65.49
Motorola,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2470.0,155.0,2015,833,278.41,83.55
Motorola,Android,13.34,yes,no,21.0,5.0,32.0,4.0,3760.0,169.0,2015,582,279.95,139.95
Motorola,Android,13.34,yes,no,21.0,5.0,32.0,4.0,3760.0,170.1,2015,905,328.76,98.73
Motorola,Android,13.49,yes,no,21.0,5.0,16.0,4.0,2390.0,169.0,2015,749,299.86,120.0
Motorola,Android,13.81,yes,no,21.0,5.0,16.0,4.0,2390.0,179.0,2015,1020,260.56,78.19
Motorola,Android,13.49,yes,no,21.0,5.0,16.0,4.0,2390.0,169.0,2015,694,249.86,99.82
Motorola,Android,13.49,yes,no,21.0,5.0,16.0,4.0,2390.0,169.0,2015,586,238.64,119.42
Motorola,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2470.0,155.0,2015,820,170.26,50.93
Motorola,Android,8.41,no,no,13.0,5.0,16.0,4.0,300.0,54.0,2015,999,200.26,60.2
Motorola,Android,8.41,no,no,13.0,5.0,16.0,4.0,300.0,155.0,2015,1091,299.97,90.09
Motorola,Android,11.43,no,no,13.0,5.0,16.0,4.0,400.0,155.0,2015,674,298.95,119.42
Motorola,Android,11.43,no,no,8.0,2.0,16.0,4.0,320.0,49.0,2014,902,189.65,56.89
Motorola,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2470.0,155.0,2015,608,170.27,67.98
Motorola,Android,10.95,yes,no,5.0,0.3,32.0,4.0,2390.0,145.0,2015,579,99.84,49.91
Motorola,Android,10.95,yes,no,5.0,0.3,32.0,4.0,2390.0,145.0,2015,842,132.11,39.69
Motorola,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2390.0,155.0,2015,863,210.26,63.06
Motorola,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2390.0,155.0,2015,613,239.79,95.78
Motorola,Android,13.02,yes,no,21.0,2.0,64.0,4.0,3900.0,176.0,2014,768,300.48,120.22
Motorola,Android,13.02,yes,no,21.0,2.0,32.0,4.0,3900.0,169.0,2014,564,288.89,144.47
Motorola,Android,27.94,yes,no,13.0,2.0,32.0,4.0,3220.0,184.0,2014,739,420.42,168.17
Motorola,Android,13.02,yes,no,13.0,2.0,16.0,4.0,2300.0,144.0,2014,572,321.62,160.71
Motorola,Android,12.7,no,no,8.0,2.0,32.0,4.0,2070.0,149.0,2014,808,199.12,59.7
Motorola,Android,12.7,no,no,8.0,2.0,32.0,4.0,2070.0,149.0,2014,1072,160.3,48.12
Motorola,Android,10.95,yes,no,5.0,1.3,32.0,4.0,2070.0,143.0,2014,927,160.77,48.22
Motorola,Android,10.64,yes,no,8.0,0.3,32.0,4.0,2000.0,125.9,2014,634,238.31,95.54
Motorola,Android,10.64,no,no,5.0,2.0,16.0,4.0,1980.0,142.0,2014,959,101.64,30.52
Motorola,Android,10.64,no,no,5.0,2.0,16.0,4.0,1980.0,142.0,2014,979,88.96,26.67
Motorola,Android,10.95,no,no,5.0,1.3,32.0,4.0,2070.0,143.0,2014,821,139.66,41.95
Motorola,Android,10.95,no,no,5.0,1.3,32.0,4.0,2070.0,143.0,2013,643,130.38,52.04
Motorola,Android,11.27,yes,no,10.0,2.0,16.0,4.0,2200.0,130.0,2013,757,249.77,99.95
Motorola,Android,12.7,yes,no,10.0,2.0,16.0,4.0,2130.0,137.0,2013,607,250.8,100.48
Motorola,Android,12.7,yes,no,10.0,2.0,16.0,4.0,3500.0,167.0,2013,715,220.15,87.97
Motorola,Android,10.64,yes,no,10.0,2.0,16.0,4.0,2000.0,130.0,2013,1044,180.57,54.2
Motorola,Android,10.16,no,no,8.0,1.2,16.0,4.0,2000.0,120.0,2013,944,230.07,69.1
Motorola,Android,8.41,no,no,5.0,2.0,16.0,4.0,1785.0,110.0,2013,667,151.47,60.42
Others,Android,7.78,yes,no,5.0,0.3,32.0,4.0,1900.0,171.8,2013,739,327.98,131.36
Nokia,Android,21.43,yes,no,5.0,16.0,128.0,4.0,3500.0,180.0,2019,188,290.36,215.68
Nokia,Android,28.42,yes,no,5.0,20.0,128.0,4.0,3320.0,172.0,2019,294,619.7,431.78
Nokia,Android,23.97,yes,no,5.0,8.0,32.0,4.0,3000.0,161.0,2019,492,149.04,74.56
Nokia,Android,19.37,yes,no,13.0,5.0,32.0,4.0,4000.0,181.0,2019,317,129.19,83.74
Nokia,Android,19.84,yes,no,8.0,5.0,32.0,4.0,2500.0,157.0,2019,226,89.43,68.68
Nokia,Others,5.72,no,no,5.0,8.0,32.0,4.0,1020.0,157.0,2019,501,30.58,15.31
Nokia,Android,18.1,yes,no,8.0,20.0,64.0,4.0,3500.0,180.0,2018,485,399.1,199.61
Nokia,Others,3.81,no,no,8.0,8.0,16.0,0.25,800.0,70.2,2018,555,19.84,9.93
Nokia,Android,15.24,yes,no,8.0,8.0,32.0,4.0,3500.0,180.0,2018,642,150.28,60.26
Nokia,Android,26.04,yes,no,8.0,8.0,64.0,4.0,3060.0,160.0,2018,634,328.84,131.33
Nokia,Android,13.97,yes,no,8.0,16.0,64.0,4.0,3060.0,151.0,2018,648,251.11,100.48
Nokia,Android,26.35,yes,no,8.0,8.0,64.0,4.0,3060.0,160.0,2018,525,152.42,76.18
Nokia,Android,13.49,yes,no,16.0,8.0,32.0,4.0,2970.0,160.0,2018,586,179.33,89.57
Nokia,Android,13.02,yes,no,13.0,8.0,32.0,4.0,2990.0,138.3,2018,469,150.92,75.38
Nokia,Android,13.49,yes,no,8.0,5.0,32.0,4.0,4000.0,174.0,2018,635,99.69,39.82
Nokia,Others,5.72,yes,no,2.0,8.0,16.0,4.0,3060.0,117.0,2018,417,90.53,45.32
Nokia,Android,13.49,yes,no,8.0,5.0,128.0,4.0,3260.0,177.0,2018,604,549.82,219.84
Nokia,Android,15.24,yes,no,8.0,16.0,64.0,4.0,3800.0,183.0,2018,704,282.21,112.87
Nokia,Android,13.49,yes,no,16.0,8.0,32.0,4.0,3000.0,172.0,2018,611,229.68,91.9
Nokia,Android,10.95,yes,no,5.0,2.0,32.0,4.0,2150.0,160.0,2018,601,100.79,40.2
Nokia,Others,5.72,yes,no,2.0,8.0,512.0,0.25,1200.0,88.1,2018,582,100.61,50.42
Nokia,Android,12.7,yes,no,8.0,5.0,32.0,4.0,4100.0,161.0,2017,564,108.92,54.7
Nokia,Android,13.02,yes,no,16.0,5.0,64.0,4.0,3000.0,160.0,2017,597,247.84,123.85
Nokia,Others,5.72,no,no,2.0,8.0,64.0,4.0,3000.0,88.2,2017,680,70.58,28.32
Nokia,Android,13.18,yes,no,13.0,13.0,128.0,4.0,3090.0,160.0,2017,558,330.84,165.39
Nokia,Others,3.81,no,no,8.0,8.0,16.0,4.0,800.0,73.0,2017,895,19.46,5.89
Nokia,Others,3.81,no,no,0.3,8.0,32.0,0.25,1020.0,160.0,2017,566,29.37,14.67
Nokia,Android,12.7,yes,no,8.0,8.0,16.0,4.0,2630.0,140.0,2017,745,130.98,52.61
Nokia,Android,13.02,yes,no,13.0,8.0,16.0,4.0,3000.0,160.0,2017,821,140.85,42.22
Nokia,Android,13.49,yes,no,16.0,8.0,32.0,4.0,3000.0,169.0,2017,540,160.96,80.56
Nokia,Others,5.72,no,no,2.0,8.0,32.0,4.0,3000.0,160.0,2017,554,60.26,30.19
Nokia,Others,5.72,no,no,0.3,0.3,,,,81.0,2016,815,29.21,8.65
Nokia,Others,5.72,no,no,0.3,0.3,,,,82.6,2016,1023,38.78,11.42
Nokia,Others,6.35,no,no,2.0,2.0,,,1200.0,91.8,2015,867,68.01,20.46
Nokia,Others,6.35,no,no,2.0,2.0,,,1200.0,91.8,2015,772,69.94,28.06
Nokia,Others,5.72,no,no,2.0,2.0,,,1100.0,79.0,2015,1012,41.92,12.52
Nokia,Others,5.72,no,no,2.0,2.0,,,1100.0,79.0,2015,798,40.48,16.13
Nokia,Others,3.18,no,no,2.0,2.0,,,800.0,69.6,2015,1009,19.92,6.07
Nokia,Others,3.18,no,no,2.0,2.0,,,800.0,69.8,2015,665,18.48,7.48
Nokia,Others,5.72,no,no,0.3,2.0,,,1100.0,78.4,2015,559,29.33,14.76
Nokia,Others,5.72,no,no,0.3,2.0,,,1100.0,78.6,2015,682,30.0,12.03
Nokia,Windows,10.95,yes,no,5.0,1.6,32.0,4.0,1830.0,136.0,2014,809,99.78,29.86
Nokia,Android,19.21,no,no,8.0,5.0,32.0,4.0,5300.0,318.0,2014,893,320.91,96.15
Nokia,Windows,11.27,no,no,6.7,5.0,32.0,4.0,2200.0,130.0,2014,601,169.84,67.74
Nokia,Windows,11.27,yes,no,6.7,5.0,32.0,4.0,2200.0,134.0,2014,1045,220.7,66.2
Nokia,Windows,12.7,yes,no,10.0,0.9,16.0,4.0,2200.0,150.0,2014,679,329.89,132.15
Nokia,Others,3.81,no,no,5.0,1.6,32.0,4.0,1020.0,67.9,2014,696,19.81,7.97
Nokia,Others,3.81,no,no,5.0,1.6,32.0,4.0,1020.0,68.6,2014,776,21.26,8.5
Nokia,Windows,10.16,no,no,5.0,1.6,16.0,4.0,1430.0,129.0,2014,1055,99.25,29.62
Nokia,Windows,10.16,no,no,5.0,1.6,16.0,4.0,1430.0,129.0,2014,1062,99.72,29.85
Nokia,Android,10.64,no,no,5.0,0.3,16.0,4.0,1800.0,150.0,2014,571,88.71,44.36
Nokia,Others,6.35,no,no,2.0,1.6,32.0,4.0,1200.0,99.8,2014,631,50.1,20.02
Nokia,Others,6.35,no,no,2.0,1.6,32.0,4.0,1200.0,100.6,2014,654,51.07,20.52
Nokia,Windows,12.7,yes,no,20.0,1.2,32.0,4.0,2420.0,167.0,2014,825,370.68,111.19
Nokia,Windows,10.95,yes,no,5.0,1.6,32.0,4.0,1830.0,134.0,2014,851,110.73,33.29
Nokia,Windows,10.95,no,no,5.0,1.6,32.0,4.0,1830.0,134.0,2014,825,141.05,42.3
Nokia,Windows,10.95,no,no,5.0,1.6,32.0,4.0,1830.0,134.0,2014,573,110.63,55.3
Nokia,Android,12.7,no,no,5.0,2.0,16.0,4.0,2000.0,190.0,2014,1093,100.76,30.35
Nokia,Android,10.16,no,no,3.15,1.6,16.0,4.0,1500.0,128.7,2014,903,120.4,36.04
Nokia,Android,10.16,no,no,3.15,1.6,16.0,4.0,1500.0,128.7,2014,645,99.02,39.58
Nokia,Others,6.35,no,no,1.3,1.6,64.0,4.0,1830.0,89.3,2014,717,60.53,24.08
Nokia,Others,5.72,no,no,2.0,1.6,32.0,4.0,1830.0,83.6,2014,565,40.95,20.48
Nokia,Windows,12.7,yes,no,20.0,1.2,32.0,4.0,2420.0,167.0,2014,881,399.11,119.84
Nokia,Windows,10.16,no,no,5.0,1.25,32.0,4.0,1430.0,124.0,2013,721,120.24,48.16
Nokia,Windows,15.24,yes,no,20.0,1.2,16.0,4.0,3400.0,209.0,2013,1052,351.08,105.4
Nokia,Windows,15.24,yes,no,5.0,0.3,32.0,4.0,3400.0,220.0,2013,817,209.63,62.99
Nokia,Windows,25.56,yes,no,6.7,2.0,32.0,4.0,1200.0,615.0,2013,1067,358.68,107.67
Nokia,Others,7.62,no,no,5.0,1.25,32.0,4.0,1200.0,111.4,2013,1001,100.06,30.09
Nokia,Others,7.62,no,no,5.0,1.25,32.0,4.0,1200.0,110.2,2013,987,91.59,27.52
Nokia,Others,7.62,no,no,5.0,1.25,64.0,4.0,1010.0,100.0,2013,1043,79.09,23.63
Nokia,Others,6.35,no,no,2.0,1.25,64.0,4.0,1200.0,101.3,2013,893,59.89,18.02
Nokia,Others,6.35,no,no,2.0,1.25,64.0,4.0,1200.0,101.0,2013,782,59.25,23.79
Nokia,Others,3.81,no,no,0.3,1.25,32.0,4.0,950.0,70.2,2013,700,29.64,11.77
Nokia,Others,5.72,no,no,5.0,1.25,256.0,0.25,1200.0,101.1,2013,863,140.23,42.09
Nokia,Others,3.81,no,no,5.0,1.25,32.0,4.0,1020.0,75.8,2013,976,21.48,6.55
Nokia,Others,3.81,no,no,5.0,1.25,32.0,4.0,800.0,74.2,2013,827,19.28,5.75
Nokia,Windows,11.27,yes,no,5.0,0.3,32.0,4.0,2000.0,159.0,2013,797,159.29,63.58
Nokia,Windows,10.95,yes,no,41.0,1.2,32.0,4.0,2000.0,158.0,2013,988,399.13,119.75
Nokia,Others,5.72,no,no,1.3,1.25,256.0,0.25,1020.0,89.6,2013,955,58.91,17.83
Nokia,Others,5.72,no,no,5.0,1.25,256.0,0.25,1020.0,91.3,2013,1070,58.47,17.45
Nokia,Windows,10.95,yes,no,8.0,1.3,16.0,4.0,2000.0,139.0,2013,707,259.15,103.65
Nokia,Windows,10.95,yes,no,8.0,1.3,32.0,4.0,2000.0,162.0,2013,816,379.89,113.89
Nokia,Others,7.62,no,no,3.15,1.25,128.0,0.25,1200.0,98.2,2013,668,80.04,31.98
Nokia,Others,5.72,no,no,2.0,1.25,64.0,0.25,1200.0,97.3,2013,713,51.17,20.49
Nokia,Windows,10.64,no,no,6.7,1.3,32.0,4.0,2000.0,128.0,2013,781,199.18,79.82
Nokia,Windows,10.16,no,no,5.0,1.25,32.0,4.0,1430.0,124.0,2013,1051,69.22,20.69
Nokia,Others,5.72,no,no,3.15,1.25,256.0,0.25,1110.0,102.0,2013,1006,69.24,20.7
Nokia,Others,9.68,no,no,5.0,1.25,32.0,0.25,800.0,70.0,2013,953,20.2,5.97
Nokia,Others,7.62,no,no,2.0,1.25,0.02,0.25,1110.0,103.7,2013,660,79.84,31.83
Others,Android,20.32,no,no,5.0,5.0,16.0,4.0,5200.0,356.0,2015,694,200.78,80.16
Others,Android,20.32,yes,no,5.0,5.0,32.0,4.0,5400.0,390.0,2014,918,299.21,89.68
Others,Android,20.32,no,no,5.0,5.0,16.0,4.0,5400.0,390.0,2014,720,230.91,92.35
OnePlus,Android,21.75,yes,no,,16.0,256.0,4.0,3700.0,185.0,2018,489,700.94,350.47
OnePlus,Android,21.75,yes,no,,16.0,256.0,4.0,3700.0,185.0,2018,496,549.74,274.99
OnePlus,Android,19.69,yes,no,,16.0,128.0,4.0,3300.0,177.0,2018,386,519.38,336.78
OnePlus,Android,15.4,yes,no,,16.0,128.0,4.0,3300.0,162.0,2017,623,500.18,199.99
OnePlus,Android,13.49,yes,no,,16.0,128.0,4.0,3300.0,153.0,2017,875,499.21,149.69
OnePlus,Android,13.49,yes,no,16.0,16.0,64.0,4.0,3400.0,158.0,2016,986,441.99,132.62
OnePlus,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2525.0,138.0,2015,1050,270.14,81.03
OnePlus,Android,13.49,yes,no,16.0,8.0,64.0,4.0,3000.0,158.0,2016,996,400.79,120.31
OnePlus,Android,13.49,yes,no,13.0,5.0,16.0,4.0,3300.0,175.0,2015,913,298.73,89.54
OnePlus,Android,13.49,yes,no,13.0,5.0,16.0,4.0,3100.0,162.0,2014,616,248.25,99.39
Oppo,Android,16.19,yes,no,8.0,16.0,256.0,4.0,4065.0,210.0,2019,252,550.69,391.14
Oppo,Android,15.88,yes,no,8.0,16.0,256.0,4.0,3765.0,185.0,2019,366,400.52,260.08
Oppo,Android,15.56,yes,no,8.0,16.0,64.0,4.0,4230.0,170.0,2019,504,199.24,99.56
Oppo,Android,23.65,yes,no,8.0,16.0,128.0,4.0,4020.0,188.0,2019,238,249.43,187.43
Oppo,Android,23.65,yes,no,8.0,16.0,64.0,4.0,4000.0,190.0,2019,488,319.32,159.58
Oppo,Android,15.56,yes,no,13.0,16.0,32.0,4.0,4230.0,168.0,2018,658,270.23,108.29
Oppo,Android,15.88,yes,no,13.0,25.0,128.0,4.0,3600.0,156.0,2018,412,350.92,175.47
Oppo,Android,21.75,yes,no,13.0,25.0,128.0,4.0,3600.0,156.0,2018,644,348.46,139.46
Oppo,Android,15.88,yes,no,13.0,25.0,64.0,4.0,3600.0,156.0,2018,563,210.48,105.11
Oppo,Android,15.72,yes,no,13.0,16.0,128.0,4.0,3500.0,169.0,2018,621,269.13,107.48
Oppo,Android,15.88,yes,no,13.0,25.0,128.0,4.0,3700.0,183.0,2018,598,599.47,299.8
Oppo,Android,15.88,yes,no,13.0,25.0,128.0,4.0,3500.0,182.0,2018,452,459.84,229.97
Oppo,Android,15.72,yes,no,13.0,25.0,64.0,4.0,3500.0,169.0,2018,424,288.64,144.24
Oppo,Android,15.56,yes,no,13.0,8.0,32.0,4.0,4230.0,168.0,2018,373,232.84,150.78
Oppo,Android,21.91,yes,no,13.0,16.0,512.0,4.0,3400.0,186.0,2018,623,1352.42,540.9
Oppo,Android,21.91,yes,no,13.0,16.0,128.0,4.0,3730.0,186.0,2018,496,600.75,300.4
Oppo,Android,15.24,yes,no,13.0,8.0,64.0,4.0,3410.0,155.0,2018,507,250.66,125.42
Oppo,Android,15.56,yes,no,16.0,8.0,128.0,4.0,3400.0,159.0,2018,444,328.96,164.33
Oppo,Android,18.89,yes,no,16.0,25.0,64.0,4.0,3400.0,158.0,2018,560,272.38,136.24
Oppo,Android,19.69,yes,no,13.0,20.0,128.0,4.0,3430.0,180.0,2018,399,510.02,330.64
Oppo,Android,19.69,yes,no,13.0,20.0,128.0,4.0,3450.0,175.0,2018,702,459.88,183.9
Oppo,Android,13.81,yes,no,13.0,8.0,64.0,4.0,3180.0,143.0,2018,407,151.2,75.58
Oppo,Android,13.02,yes,no,13.0,5.0,16.0,4.0,3000.0,137.0,2018,527,130.26,64.99
Oppo,Android,13.81,yes,no,13.0,8.0,64.0,4.0,3180.0,143.0,2018,443,199.22,99.89
Oppo,Android,15.24,yes,no,13.0,16.0,32.0,4.0,3200.0,152.0,2017,856,279.78,84.18
Oppo,Android,15.24,yes,no,16.0,20.0,64.0,4.0,3200.0,152.0,2017,607,319.62,127.92
Oppo,Android,22.07,yes,no,13.0,20.0,64.0,4.0,4000.0,182.0,2017,710,580.06,232.09
Oppo,Android,15.4,yes,no,13.0,20.0,64.0,4.0,3200.0,153.0,2017,709,450.55,180.12
Oppo,Android,13.02,yes,no,13.0,5.0,16.0,4.0,3000.0,137.0,2017,736,180.53,72.45
Oppo,Android,13.49,yes,no,13.0,16.0,64.0,4.0,3200.0,148.0,2017,648,281.3,112.52
Oppo,Android,15.24,yes,no,13.0,20.0,64.0,4.0,4000.0,188.0,2017,899,500.0,149.99
Oppo,Android,13.49,yes,no,13.0,20.0,128.0,4.0,3000.0,150.0,2017,709,400.96,160.5
Oppo,Android,13.49,yes,no,13.0,16.0,64.0,4.0,3200.0,153.0,2017,707,311.71,124.71
Oppo,Android,13.02,yes,no,13.0,5.0,32.0,4.0,2900.0,147.0,2017,748,148.77,59.43
Oppo,Android,13.49,yes,no,13.0,18.0,64.0,4.0,3200.0,153.0,2017,790,260.71,104.26
Oppo,Android,15.24,yes,no,16.0,18.0,64.0,4.0,4000.0,185.0,2017,863,478.93,143.64
Oppo,Android,13.02,yes,no,13.0,16.0,32.0,4.0,2900.0,147.0,2016,1049,198.49,59.55
Oppo,Android,13.49,yes,no,13.0,16.0,64.0,4.0,3075.0,160.0,2016,1022,251.58,75.53
Oppo,Android,15.24,yes,no,16.0,16.0,64.0,4.0,4000.0,185.0,2016,1065,571.14,171.4
Oppo,Android,13.49,yes,no,16.0,16.0,64.0,4.0,3010.0,145.0,2016,1077,450.52,135.29
Oppo,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2630.0,136.0,2016,578,219.52,109.76
Oppo,Android,13.49,yes,no,13.0,8.0,32.0,4.0,3075.0,160.0,2016,782,291.5,116.7
Oppo,Android,15.24,yes,no,16.0,16.0,64.0,4.0,4120.0,185.0,2016,913,548.63,164.76
Oppo,Android,13.49,yes,no,13.0,16.0,64.0,4.0,2850.0,145.0,2016,613,350.07,139.91
Oppo,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2500.0,134.0,2016,554,230.49,115.32
Oppo,Android,13.49,yes,no,13.0,5.0,16.0,4.0,3075.0,165.0,2015,587,201.29,100.54
Oppo,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2400.0,146.0,2015,669,238.47,95.24
Oppo,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2420.0,141.0,2015,957,136.94,41.24
Oppo,Android,13.49,yes,no,13.0,8.0,32.0,4.0,3070.0,155.0,2015,738,260.12,104.16
Oppo,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2320.0,147.0,2015,909,250.32,75.15
Oppo,Android,13.02,yes,no,13.0,5.0,32.0,4.0,2000.0,155.0,2015,662,200.17,80.02
Oppo,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2420.0,160.0,2015,643,219.12,87.8
Oppo,Android,10.95,no,no,5.0,2.0,16.0,4.0,2000.0,135.0,2015,593,129.96,64.84
Oppo,Android,15.24,yes,no,13.0,8.0,32.0,4.0,4100.0,192.0,2015,865,428.46,128.54
Oppo,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2320.0,147.0,2015,959,360.42,108.17
Oppo,Android,10.95,no,no,8.0,2.0,32.0,4.0,2000.0,135.0,2015,578,70.89,35.57
Oppo,Android,10.95,yes,no,8.0,2.0,32.0,4.0,2000.0,135.0,2015,726,159.27,63.56
Oppo,Android,10.16,no,no,3.15,0.3,16.0,4.0,1700.0,125.0,2015,1076,98.0,29.09
Oppo,Android,11.27,yes,no,8.0,5.0,32.0,4.0,2000.0,130.0,2015,562,269.87,134.95
Oppo,Android,10.95,yes,no,8.0,5.0,32.0,4.0,2000.0,135.0,2015,1011,149.8,44.97
Oppo,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2420.0,130.0,2015,883,339.92,101.99
Oppo,Android,13.02,yes,no,13.0,5.0,16.0,4.0,2000.0,155.0,2014,777,401.3,160.43
Oppo,Android,13.49,yes,no,16.0,16.0,32.0,4.0,3000.0,192.0,2014,703,550.14,220.05
Oppo,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2410.0,140.0,2014,790,292.08,116.68
Oppo,Android,10.95,no,no,5.0,2.0,16.0,4.0,1900.0,128.0,2014,804,130.38,39.16
Oppo,Android,11.27,no,no,8.0,2.0,16.0,4.0,2000.0,128.0,2014,682,238.91,95.65
Oppo,Android,11.27,no,no,5.0,2.0,16.0,4.0,1900.0,145.0,2014,775,201.13,80.38
Oppo,Android,10.16,no,no,3.15,0.3,16.0,4.0,1700.0,125.0,2014,1028,99.91,29.77
Oppo,Android,10.95,yes,no,5.0,2.0,16.0,4.0,1900.0,132.5,2014,602,139.51,55.79
Oppo,Android,12.7,yes,no,13.0,13.0,16.0,4.0,2140.0,150.0,2014,835,330.28,99.06
Oppo,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2410.0,140.0,2014,678,270.11,108.04
Oppo,Android,13.49,yes,no,13.0,5.0,32.0,4.0,3000.0,171.0,2014,607,438.44,175.51
Oppo,Android,13.49,yes,no,13.0,5.0,16.0,4.0,2800.0,170.0,2014,594,369.15,184.59
Oppo,Android,10.95,no,no,5.0,2.0,16.0,4.0,1900.0,130.0,2014,992,161.15,48.55
Oppo,Android,12.7,no,no,8.0,5.0,16.0,4.0,2410.0,140.0,2013,691,300.18,120.11
Oppo,Android,14.13,no,no,13.0,13.0,16.0,4.0,3610.0,213.0,2013,621,430.64,172.15
Oppo,Android,11.27,no,no,8.0,1.9,16.0,4.0,2000.0,110.0,2013,860,251.02,75.42
Oppo,Android,10.16,no,no,3.15,0.3,16.0,4.0,1700.0,140.75,2013,877,291.79,87.53
